1	948	541	-1	0.170075	0.290884	0.1	-92.0105	-157.368	-0.1
1	925	541	-1	0.170075	0.283826	0.1	-92.0105	-153.55	-0.1
1	902	541	-1	0.170075	0.276769	0.1	-92.0105	-149.732	-0.1
1	879	541	-1	0.170075	0.269712	0.1	-92.0105	-145.914	-0.1
1	856	541	-1	0.170075	0.262654	0.1	-92.0105	-142.096	-0.1
1	833	541	-1	0.170075	0.255597	0.1	-92.0105	-138.278	-0.1
1	810	541	-1	0.170075	0.24854	0.1	-92.0105	-134.46	-0.1
1	787	541	-1	0.170075	0.241482	0.1	-92.0105	-130.642	-0.1
1	764	541	-1	0.170075	0.234425	0.1	-92.0105	-126.824	-0.1
1	741	541	-1	0.170075	0.227368	0.1	-92.0105	-123.006	-0.1
1	718	541	-1	0.170075	0.220311	0.1	-92.0105	-119.188	-0.1
1	695	541	-1	0.170075	0.213253	0.1	-92.0105	-115.37	-0.1
1	672	541	-1	0.170075	0.206196	0.1	-92.0105	-111.552	-0.1
1	649	541	-1	0.170075	0.199139	0.1	-92.0105	-107.734	-0.1
1	626	541	-1	0.170075	0.192081	0.1	-92.0105	-103.916	-0.1
1	603	541	-1	0.170075	0.185024	0.1	-92.0105	-100.098	-0.1
1	580	541	-1	0.170075	0.177967	0.1	-92.0105	-96.28	-0.1
1	557	541	-1	0.170075	0.170909	0.1	-92.0105	-92.462	-0.1
1	534	541	-1	0.170075	0.163852	0.1	-92.0105	-88.644	-0.1
1	511	541	-1	0.170075	0.156795	0.1	-92.0105	-84.826	-0.1
1	488	541	-1	0.170075	0.149738	0.1	-92.0105	-81.008	-0.1
1	465	541	-1	0.170075	0.14268	0.1	-92.0105	-77.19	-0.1
1	442	541	-1	0.170075	0.135623	0.1	-92.0105	-73.372	-0.1
1	419	541	-1	0.170075	0.128566	0.1	-92.0105	-69.554	-0.1
1	396	541	-1	0.170075	0.121508	0.1	-92.0105	-65.736	-0.1
1	373	541	-1	0.170075	0.114451	0.1	-92.0105	-61.918	-0.1
1	350	541	-1	0.170075	0.107394	0.1	-92.0105	-58.1	-0.1
1	327	541	-1	0.170075	0.100336	0.1	-92.0105	-54.282	-0.1
1	304	541	-1	0.170075	0.0932791	0.1	-92.0105	-50.464	-0.1
1	281	541	-1	0.170075	0.0862218	0.1	-92.0105	-46.646	-0.1
1	258	541	-1	0.170075	0.0791645	0.1	-92.0105	-42.828	-0.1
1	235	541	-1	0.170075	0.0721072	0.1	-92.0105	-39.01	-0.1
1	212	541	-1	0.170075	0.0650499	0.1	-92.0105	-35.192	-0.1
1	189	541	-1	0.170075	0.0579926	0.1	-92.0105	-31.374	-0.1
1	166	541	-1	0.170075	0.0509353	0.1	-92.0105	-27.556	-0.1
1	143	541	-1	0.170075	0.043878	0.1	-92.0105	-23.738	-0.1
1	120	541	-1	0.170075	0.0368207	0.1	-92.0105	-19.92	-0.1
1	97	541	-1	0.170075	0.0297634	0.1	-92.0105	-16.102	-0.1
1	74	541	-1	0.170075	0.0227061	0.1	-92.0105	-12.284	-0.1
1	51	287	-1	0.320594	0.0294983	0.1	-92.0105	-8.466	-0.1
1	28	287	-1	0.320594	0.0161951	0.1	-92.0105	-4.648	-0.1
1	5	286	316	0.321715	0.0029021	0.1	0.291172	0.00262658	-0.1
1	-17	287	316	0.320594	-0.00983275	0.1	0.291172	-0.00893038	-0.1
1	-40	287	316	0.320594	-0.0231359	0.1	0.291172	-0.0210127	-0.1
1	-63	287	315	0.320594	-0.036439	0.1	0.292097	-0.0332	-0.1
1	-86	287	316	0.320594	-0.0497422	0.1	0.291172	-0.0451772	-0.1
1	-109	287	315	0.320594	-0.0630453	0.1	0.292097	-0.0574413	-0.1
1	-132	287	315	0.320594	-0.0763484	0.1	0.292097	-0.0695619	-0.1
1	-155	286	315	0.321715	-0.089965	0.1	0.292097	-0.0816825	-0.1
1	-178	288	315	0.319481	-0.102597	0.1	0.292097	-0.0938032	-0.1
1	-201	284	316	0.323981	-0.117486	0.1	0.291172	-0.105589	-0.1
1	-224	283	314	0.325125	-0.131392	0.1	0.293027	-0.11842	-0.1
1	-247	283	315	0.325125	-0.144883	0.1	0.292097	-0.130165	-0.1
1	-270	284	315	0.323981	-0.157817	0.1	0.292097	-0.142286	-0.1
1	-293	291	317	0.316187	-0.167141	0.1	0.290254	-0.153432	-0.1
1	-316	291	313	0.316187	-0.180261	0.1	0.293963	-0.167591	-0.1
1	-339	291	315	0.316187	-0.193381	0.1	0.292097	-0.178648	-0.1
1	-362	541	317	0.170075	-0.111076	0.1	0.290254	-0.189565	-0.1
1	-385	282	312	0.326278	-0.226631	0.1	0.294905	-0.20484	-0.1
1	-408	282	312	0.326278	-0.24017	0.1	0.294905	-0.217077	-0.1
1	-431	282	314	0.326278	-0.253709	0.1	0.293027	-0.227854	-0.1
1	-454	278	311	0.330973	-0.271094	0.1	0.295854	-0.242328	-0.1
1	-477	285	313	0.322844	-0.277832	0.1	0.293963	-0.252978	-0.1
1	-500	286	314	0.321715	-0.29021	0.1	0.293027	-0.264331	-0.1
1	-523	283	312	0.325125	-0.306777	0.1	0.294905	-0.278263	-0.1
1	-546	280	311	0.328609	-0.3237	0.1	0.295854	-0.291434	-0.1
1	-569	284	-1	0.323981	-0.332585	0.1	-92.0105	94.454	-0.1
1	-592	289	-1	0.318375	-0.340042	0.1	-92.0105	98.272	-0.1
1	-615	286	-1	0.321715	-0.356958	0.1	-92.0105	102.09	-0.1
1	-638	281	-1	0.327439	-0.376897	0.1	-92.0105	105.908	-0.1
