15	0.990776	0.00137291	0.135506	-0.978416
16	0.0230016	-0.999699	0.00858971	-0.257364
16	-0.0280767	-0.999599	0.00366792	0.259003
16	0.997454	1.31667e-07	0.0713115	-0.934164
17	0.0165262	-0.999803	0.0109713	-0.2556
17	0.00128074	-0.999973	0.00729561	0.252516
17	0.997557	-0.00353876	0.069768	-0.87916
18	0.0297597	-0.999412	0.0170005	-0.258934
18	0.998816	-0.00739182	0.0480818	-0.83282
18	-0.0523302	-0.998604	0.00712581	0.263931
19	0.0285067	-0.999592	0.00182359	-0.258554
19	0.998764	1.17627e-08	0.04971	-0.780471
19	-0.111333	-0.993743	0.00892122	0.274978
20	0.998008	-0.00733983	0.0626576	-0.728647
20	0.0018808	-0.99998	0.00601969	-0.251239
20	-0.323724	-0.946053	0.0136709	0.303932
21	0.997562	-0.00201985	0.0697579	-0.678235
21	0.00343699	-0.999964	0.00769546	-0.251876
21	0.985245	-0.171059	-0.00558054	-0.129691
22	0.999633	-0.00525688	0.0265566	-0.627252
22	0.0031883	-0.999984	0.00466316	-0.251421
22	0.00325147	0	-0.999995	0.099447
22	0.00325147	0	-0.999995	0.099447
22	0.00325147	0	-0.999995	0.099447
22	0.00325147	0	-0.999995	0.099447
23	0.999228	-0.00440759	0.0390254	-0.577186
23	0.00337306	-0.999964	0.00775119	-0.251801
23	0.00325147	0	-0.999995	0.099447
23	0.00325147	0	-0.999995	0.099447
23	0.00325147	0	-0.999995	0.099447
23	0.00325147	0	-0.999995	0.099447
24	0.999636	-0.00614436	0.0262808	-0.526265
24	0.0121808	-0.999901	0.00702725	-0.253761
24	-0.00325147	0	0.999995	-0.099447
24	-0.00325147	0	0.999995	-0.099447
24	-0.00325147	0	0.999995	-0.099447
24	-0.00325147	0	0.999995	-0.099447
25	0.984742	-0.171621	0.0287924	-0.473954
25	0.96276	0.174397	-0.206588	-0.183775
25	-nan	-nan	-nan	nan
25	-nan	-nan	-nan	nan
25	-nan	-nan	-nan	nan
25	-nan	-nan	-nan	nan
26	-0.957143	0.186937	0.221204	0.443351
26	0.97351	0.223456	0.0484287	-0.223449
26	0.660301	0.48766	-0.57113	-0.596537
26	0.418288	0.29908	0.857663	-0.172186
26	0	0	1	0.1
26	0	0	1	0.1
27	0.907973	0.163035	0.386012	-0.251911
27	-0.694116	-0.142034	0.705712	0.204176
27	0.455417	0.298623	0.838701	-0.0877491
27	0.264262	-0.87771	-0.399737	0.30362
27	0.703811	0.691362	0.163305	-1.67962
27	0.971074	0.217198	0.0991946	-1.14073
28	0.972959	-0.166043	0.160565	-0.28034
28	0.463216	0.140933	0.874968	-0.214049
28	0.81079	0.15066	-0.565616	-0.315856
28	-0.562252	-0.426752	0.708347	0.28392
28	0.901916	0.398187	0.167316	-1.635
28	0.785696	0.60593	0.124623	-1.16958
29	0.125094	-0.991831	0.0249517	-0.346336
29	0.101782	-0.984827	0.140557	0.172425
29	0.134244	0.557241	0.819427	-0.266054
29	0.127126	0.547656	0.82699	-0.353444
30	0.00470536	-0.999708	0.0236951	-0.347697
30	-0.0865735	-0.992231	0.0893482	0.188271
30	-0.0907535	-0.975992	-0.198	0.296496
30	-nan	-nan	-nan	nan
30	-nan	-nan	-nan	nan
30	-nan	-nan	-nan	nan
31	0.00810136	-0.999866	0.0142116	-0.349419
31	-0.0841851	-0.98998	0.113365	0.186699
31	0.15463	0.590446	0.792126	-0.265051
31	-0.624779	-0.764997	0.156307	0.810315
31	0.959896	-0.0835696	0.267611	-1.45212
32	0.0116568	-0.999723	0.0204259	-0.351256
32	-0.263849	-0.955808	0.129674	0.227316
32	-0.0630407	-0.961852	0.266206	0.254015
32	-0.605985	-0.511143	0.60952	0.795506
32	0	0	-1	-0.1
32	0	0	-1	-0.1
33	0.0188137	-0.999534	0.0240525	-0.354662
33	-0.046794	-0.991633	0.120306	0.176279
33	0.987114	3.45262e-08	0.160016	-1.39214
33	-0.00294789	-0.999732	-0.0229421	0.265755
34	-9.91873e-05	-0.999845	0.0176136	-0.347003
34	-0.169392	-0.440957	-0.881398	0.199449
34	-0.153018	-0.654748	0.740196	0.211588
34	-0.498269	-0.65066	0.573036	0.591333
35	0.0113124	-0.999698	0.0218184	-0.35191
35	0.189456	0.446492	0.874501	-0.212173
35	0.0634332	-0.84026	-0.53846	0.0617131
35	0.971238	-0.0285583	0.236394	-1.26494
35	-0.00321814	0	0.999995	-0.0974021
35	-0.00321814	0	0.999995	-0.0974021
36	0.00728094	-0.999484	0.0312991	-0.350212
36	-0.24222	-0.401369	-0.883307	0.223985
36	-0.280575	-0.867179	0.411435	0.231097
36	0.492818	-0.386703	0.779482	-0.633306
36	0.492818	-0.386703	0.779482	-0.633306
36	0.492818	-0.386703	0.779482	-0.633306
37	0.0133155	-0.999867	0.00936378	-0.352859
37	0.21864	0.448312	0.866725	-0.219476
37	0.998804	-0.00493735	0.0486394	-0.707366
37	-0.210947	-0.581815	0.785489	0.207138
37	0.989121	0.00895374	0.14683	-1.19132
38	0.0167522	-0.999691	0.0183377	-0.35483
38	0.999119	-0.0107062	0.0405726	-0.652842
38	0.984941	0.00268859	0.172868	-1.14115
38	0.00325147	0	-0.999995	0.099447
38	0.00325147	0	-0.999995	0.099447
38	0.00325147	0	-0.999995	0.099447
39	-0.00354702	-0.999716	0.0235723	-0.346713
39	0.998316	0.0170808	0.0554304	-0.611579
39	0.995079	5.4001e-08	0.0990889	-1.09988
39	-0.37266	-0.927288	0.0355241	0.806763
40	-0.00183348	-0.999964	0.00833852	-0.348203
40	0.999143	-0.0177076	0.0374257	-0.549779
40	0.988575	-0.0255585	0.148548	-1.04549
40	-0.00325147	0	0.999995	-0.099447
40	-0.00325147	0	0.999995	-0.099447
40	-0.00325147	0	0.999995	-0.099447
41	0.0274471	-0.999448	0.0187158	-0.359473
41	0.999444	-0.0139561	0.0302771	-0.499596
41	0.992696	-0.0102419	0.120205	-0.996177
41	-0.00325147	0	0.999995	-0.099447
41	-0.00325147	0	0.999995	-0.099447
41	-0.00325147	0	0.999995	-0.099447
42	0.0445991	-0.998869	0.0164705	-0.365627
42	0.999614	-0.0111533	0.0254497	-0.450221
42	0.997293	1.10514e-07	0.073527	-0.948496
42	-nan	-nan	-nan	nan
42	-nan	-nan	-nan	nan
42	-nan	-nan	-nan	nan
43	0.0202911	-0.999751	0.00928053	-0.356932
43	0.999893	-0.000163774	0.0146198	-0.402148
43	0.995435	-0.0231391	0.092592	-0.897794
43	-0.00325147	0	0.999995	-0.099447
43	-0.00325147	0	0.999995	-0.099447
43	-0.00325147	0	0.999995	-0.099447
44	0.00515583	-0.999771	0.0207789	-0.351931
44	0.997235	-0.0212386	0.0712177	-0.847269
44	0.999898	-0.00650516	0.012695	-0.349512
44	-0.00325147	0	0.999995	-0.099447
44	-0.00325147	0	0.999995	-0.099447
44	-0.00325147	0	0.999995	-0.099447
45	0.00271214	-0.999815	0.0190273	-0.351081
45	0.998629	6.54928e-08	0.0523384	-0.800769
45	0.999969	-0.0051033	0.00601678	-0.299021
45	-nan	-nan	-nan	nan
45	-nan	-nan	-nan	nan
45	-nan	-nan	-nan	nan
46	0.0175772	-0.999743	0.014315	-0.356546
46	0.998623	-0.00948754	0.0516034	-0.749158
46	0.838443	0.53559	0.100786	-0.315442
47	0.998491	-0.0137185	0.0531837	-0.695931
47	0.991897	0.121711	0.036413	-0.217039
47	-0.00953291	-0.999824	0.0161704	-0.347133
48	0.998798	-0.0144307	0.046849	-0.644798
48	0.00032484	-0.999787	0.0206151	-0.351646
48	-nan	-nan	-nan	nan
48	-nan	-nan	-nan	nan
48	-nan	-nan	-nan	nan
48	-nan	-nan	-nan	nan
49	0.999074	-0.0109155	0.0416259	-0.594841
49	-0.00206024	-0.999964	0.00822301	-0.351231
49	-0.00325147	0	0.999995	-0.099447
49	-0.00325147	0	0.999995	-0.099447
49	-0.00325147	0	0.999995	-0.099447
49	-0.00325147	0	0.999995	-0.099447
50	0.999094	-0.0148448	0.03989	-0.542781
50	-0.00152431	-0.999854	0.0170114	-0.351055
50	-0.00325147	0	0.999995	-0.099447
50	-0.00325147	0	0.999995	-0.099447
50	-0.00325147	0	0.999995	-0.099447
50	-0.00325147	0	0.999995	-0.099447
51	0.999663	-0.0136734	0.0220768	-0.493001
51	0.000895952	-0.999962	0.00869057	-0.351784
51	-0.00325147	0	0.999995	-0.099447
51	-0.00325147	0	0.999995	-0.099447
51	-0.00325147	0	0.999995	-0.099447
51	-0.00325147	0	0.999995	-0.099447
52	0.9997	-0.0180127	0.0165809	-0.441553
52	0.988881	0.145678	0.0298652	-0.206352
52	0.00227138	-0.999927	0.011845	-0.353848
53	0.999634	-0.018768	0.0194671	-0.390619
53	0.984843	0.172836	0.0145338	-0.210591
54	0.997626	-0.0640932	0.0251959	-0.338568
54	0.991787	0.126913	0.0158746	-0.20143
55	-0.968727	0.243182	0.0493082	0.297831
55	0.428977	0.290562	0.855308	-0.225742
55	0	0	-1	-0.1
55	0	0	-1	-0.1
55	0	0	-1	-0.1
55	0	0	-1	-0.1
56	0.666553	0.0138848	0.745328	-0.194885
56	-0.451907	-0.400755	0.796979	0.100638
56	-0.00322167	0	0.999995	-0.0976185
56	-0.00322167	0	0.999995	-0.0976185
56	-0.00322167	0	0.999995	-0.0976185
56	-0.00322167	0	0.999995	-0.0976185
57	0.968028	-0.2174	0.125136	-0.227242
57	-0.333089	-0.26565	-0.9047	0.19312
57	0.911956	0.309019	0.269896	-1.44051
57	0.00323163	0	-0.999995	0.0982296
57	0.00323163	0	-0.999995	0.0982296
57	0.00323163	0	-0.999995	0.0982296
58	0.254098	-0.966985	-0.0193652	-0.202615
58	0.243534	-0.969499	-0.0276134	0.30408
58	0.930348	0.224307	0.290067	-1.47003
58	0.00325147	0	-0.999995	0.099447
58	0.00325147	0	-0.999995	0.099447
58	0.00325147	0	-0.999995	0.099447
59	-0.0182267	-0.99972	-0.0150701	0.312128
59	0.00716269	-0.9993	-0.0367212	-0.203142
59	0.951463	-0.03213	0.30608	-1.42001
60	-0.0196904	-0.999715	-0.0135	0.311299
60	0.00663172	-0.999467	-0.0319695	-0.201436
60	0.964074	0.0366464	0.263093	-1.37423
61	0.00148303	-0.999876	-0.0156752	0.30432
61	0.0152848	-0.999647	-0.0217284	-0.204801
61	0.974811	-0.000433081	0.223032	-1.3581
62	-0.00513192	-0.999905	-0.0128115	0.305403
62	-0.00189645	-0.998164	-0.0605428	-0.201602
62	0.978543	0.00440367	0.205995	-1.298
63	-0.0920045	-0.995732	-0.00734229	0.331066
63	-0.000877983	-0.999939	-0.0109802	-0.200625
63	0.975849	-0.0151162	0.217922	-1.24322
64	-0.0196655	-0.99968	-0.0159204	0.309045
64	0.0277289	-0.999393	-0.0210913	-0.209851
64	0.984468	-0.00633641	0.17545	-1.21216
65	0.0496836	-0.998682	-0.012839	0.287328
65	0.0154263	-0.99965	-0.0214852	-0.206603
65	0.986358	-0.00988462	0.164317	-1.16621
66	0.0569218	-0.998369	-0.00444175	0.284555
66	0.0119856	-0.999912	-0.00570955	-0.205795
66	0.988259	-0.0199406	0.151484	-1.11555
67	0.0583731	-0.998189	-0.0145077	0.284294
67	0.0110331	-0.999371	-0.0336987	-0.208481
67	0.991388	-0.0263572	0.128279	-1.06823
68	0.0435665	-0.998928	-0.0156478	0.288624
68	0.0917261	-0.995769	0.00547712	-0.22969
68	0.995641	-0.00564737	0.093096	-1.026
