HAHHAHA TROLOLOLOL MIKKEL
1	-0.00393642	-0.999965	0.00744754	-0.249005
1	-0.0155341	-0.999846	-0.00818578	0.256665
1	0.922992	-0.220378	0.315468	-1.5659
2	0.000411848	-0.999951	0.00984624	-0.250755
2	-0.0106405	-0.999924	0.00620551	0.255887
3	-0.00134519	-0.999992	0.00376616	-0.250011
3	0.0131348	-0.99972	0.0196686	0.247763
3	0.97925	-6.4541e-08	-0.202657	-1.56046
4	0.00352095	-0.999987	0.00363048	-0.25153
4	0.0166818	-0.999811	0.00994448	0.246706
4	0.981216	-3.04985e-07	-0.192911	-1.52399
5	0.00374745	-0.999989	0.00271095	-0.251447
5	0.0139278	-0.999814	0.0133326	0.247991
5	0.982959	-1.61008e-07	-0.183827	-1.48899
6	0.00437313	-0.99998	0.00447337	-0.25183
6	-0.0303921	-0.999536	-0.00219848	0.26244
6	0.985885	-8.31549e-08	-0.167426	-1.42313
7	0.00657533	-0.999928	0.0100601	-0.252689
7	-0.0338076	-0.999427	0.00138292	0.263028
7	0.987115	1.92957e-07	-0.160015	-1.39214
8	0.00686908	-0.999863	0.0150317	-0.25259
8	-0.0634589	-0.997821	-0.0180657	0.271473
8	0.990843	0.0163246	-0.134028	-1.33565
9	0.0019752	-0.999936	0.0111596	-0.250681
9	0.00514164	-0.999942	-0.00946953	0.251797
9	0.990885	4.03856e-07	-0.13471	-1.27975
10	0.000510684	-0.99998	0.00628455	-0.250228
10	0.0196675	-0.999729	0.0124877	0.247627
10	0.993496	0.0108095	-0.11335	-1.23096
11	0.00559227	-0.999945	0.00885739	-0.251724
11	0.0104969	-0.999923	0.00663113	0.250057
11	0.993379	-1.41819e-07	-0.114883	-1.1833
12	0.00833613	-0.999959	0.00358817	-0.252677
12	-0.115253	-0.993131	-0.02021	0.28386
12	0.996794	-0.00777503	-0.0796276	-1.14291
13	0.0117736	-0.99992	0.00472676	-0.253842
13	0.00277127	-0.999982	-0.00535577	0.25286
13	0.997211	0.00541823	-0.0744327	-1.08267
14	0.00235241	-0.99999	0.00368391	-0.250542
14	0.0088337	-0.999959	-0.00200044	0.251515
14	0.996268	-1.546e-07	-0.0863143	-1.02715
15	0.00499727	-0.999971	0.00573692	-0.251259
15	-0.0150659	-0.999875	0.0047788	0.257719
15	0.996932	6.93362e-08	-0.0782783	-0.978496
16	0.0646042	-0.997846	-0.0113839	-0.267694
16	0.00695982	-0.999975	-0.000821433	0.252236
16	0.997454	5.16257e-08	-0.0713114	-0.934164
17	0.0163361	-0.999857	0.00440966	-0.254363
17	-0.206224	-0.978288	-0.0205996	0.298215
17	0.99799	-2.44026e-08	-0.0633712	-0.880866
18	0.0573252	-0.998345	-0.00454482	-0.265621
18	0.998767	-0.0018652	-0.0495988	-0.833395
18	-0.0773715	-0.996996	-0.00364893	0.271319
19	0.0600101	-0.998091	-0.0146322	-0.265708
19	0.998764	-1.36132e-07	-0.0497099	-0.780471
19	-0.135351	-0.990771	-0.00732716	0.281336
20	0.999596	-0.00532994	-0.0279056	-0.734327
20	0.0060974	-0.99998	0.00192658	-0.251773
20	0.854714	0.51022	0.0956044	-0.296532
21	0.999542	-0.00718676	-0.0293932	-0.674281
21	0.00385311	-0.999988	0.0031323	-0.250896
21	0.00325147	0	-0.999995	0.099447
21	0.00325147	0	-0.999995	0.099447
21	0.00325147	0	-0.999995	0.099447
21	0.00325147	0	-0.999995	0.099447
22	0.999613	-0.00175347	-0.0277787	-0.6283
22	0.00533389	-0.999976	0.00433861	-0.251219
22	0.00325147	0	-0.999995	0.099447
22	0.00325147	0	-0.999995	0.099447
22	0.00325147	0	-0.999995	0.099447
22	0.00325147	0	-0.999995	0.099447
23	0.998623	-0.00331767	-0.0523554	-0.576878
23	0.00331652	-0.999989	0.00334797	-0.250875
23	0.00325147	0	-0.999995	0.099447
23	0.00325147	0	-0.999995	0.099447
23	0.00325147	0	-0.999995	0.099447
23	0.00325147	0	-0.999995	0.099447
24	0.999741	-0.00727681	-0.0215674	-0.526443
24	0.00356089	-0.999987	0.00359808	-0.25088
24	0.00325147	0	-0.999995	0.099447
24	0.00325147	0	-0.999995	0.099447
24	0.00325147	0	-0.999995	0.099447
24	0.00325147	0	-0.999995	0.099447
25	0.983979	-0.176586	-0.0245348	-0.472866
25	0.972034	0.233027	0.0291295	-0.222777
25	0.814231	0.576613	0.0674172	-0.0127558
26	-nan	-nan	-nan	nan
26	-nan	-nan	-nan	nan
26	-nan	-nan	-nan	nan
26	-nan	-nan	-nan	nan
26	-nan	-nan	-nan	nan
26	-nan	-nan	-nan	nan
27	0.66974	0.461496	-0.581781	-0.115445
27	0.690455	0.451508	0.565166	-0.0875153
27	0.673486	0.178536	0.717315	-0.234189
27	-0.0014954	0.00124013	0.999998	-0.0991877
27	-0.0014954	0.00124013	0.999998	-0.0991877
27	-0.0014954	0.00124013	0.999998	-0.0991877
28	-0.242201	0.944572	-0.221636	0.296562
28	-0.0302769	-0.99895	-0.0343704	0.269989
28	0.242026	0.471834	0.847818	-0.166731
28	0.0980405	-0.986673	-0.129866	0.318668
28	-0.353571	-0.260879	0.898292	0.357784
28	-0.394232	-0.273302	0.877432	0.268071
29	0.529176	0.139237	0.83701	-0.206733
29	0.125223	-0.991935	0.0195896	-0.34678
29	-0.144849	-0.970901	0.19071	0.237791
29	0.965977	0.107396	-0.235276	-1.56746
29	0.00325147	0	-0.999995	0.099447
29	0.00325147	0	-0.999995	0.099447
30	-0.0889659	-0.991457	0.0953805	0.188802
30	0.0132078	-0.999411	0.0316871	-0.352517
30	-0.123766	0.107621	-0.986458	0.116608
30	-0.123766	0.107621	-0.986458	0.116608
30	-0.123766	0.107621	-0.986458	0.116608
30	-0.123766	0.107621	-0.986458	0.116608
31	0.573408	0.167048	0.802059	-0.213769
31	0.00610489	-0.999417	0.0336015	-0.349061
31	-0.104213	-0.992152	0.0690892	0.186193
31	-nan	-nan	-nan	nan
31	-nan	-nan	-nan	nan
31	-nan	-nan	-nan	nan
32	0.780534	-0.00585158	0.625086	-0.196572
32	0.0139105	-0.998939	0.0439102	-0.353752
32	0.0207967	-0.999438	-0.0262982	0.148314
32	-0	0	-1	-0.1
32	-0	0	-1	-0.1
32	-0	0	-1	-0.1
33	0.798746	0.265183	0.540076	-0.252629
33	0.104579	-0.993806	-0.0375992	-0.391598
33	0.316455	0.402847	0.858819	-0.0436279
33	0.987115	6.75919e-08	-0.160015	-1.39214
33	0.51039	0.344463	0.787938	-0.177544
33	0.00324488	0	-0.999995	0.0990425
34	0.784639	0.265265	0.560336	-0.252047
34	-0.0110748	-0.996698	0.0804435	-0.338537
34	0.991198	0.0469011	-0.123801	-1.33059
34	0.959051	0.0328498	0.281323	-0.184083
34	-nan	-nan	-nan	nan
34	-nan	-nan	-nan	nan
35	-0.394739	-0.916052	0.0709241	0.235992
35	0.0984217	-0.99455	0.0343934	-0.38777
35	0.079427	-0.681047	-0.72792	-0.0994804
35	0.00902184	-0.653932	0.756499	-0.0404276
35	0.231751	-0.969183	-0.0835236	-0.593974
35	-0.0389031	-0.662151	0.74836	0.110536
36	-0.106008	-0.937961	0.330138	-0.249185
36	0.910172	0.413468	0.0251217	-0.251358
36	0.991605	1.72683e-07	-0.129307	-1.25426
36	-0.00325147	0	0.999995	-0.099447
36	-0.00325147	0	0.999995	-0.099447
36	-0.00325147	0	0.999995	-0.099447
37	0.260736	0.351876	0.898999	-0.192777
37	0.0191216	-0.998165	0.0574565	-0.356695
37	0.495161	0.373759	0.784295	-0.073852
37	0.992844	-9.75563e-08	-0.119415	-1.20609
37	-nan	-nan	-nan	nan
37	-nan	-nan	-nan	nan
38	0.267247	0.360663	0.893589	-0.194805
38	0.245669	-0.968592	0.0384232	-0.438127
38	0.0193572	0.515523	-0.856657	0.0747908
38	0.0193572	0.515523	-0.856657	0.0747908
38	0.0193572	0.515523	-0.856657	0.0747908
38	0.0193572	0.515523	-0.856657	0.0747908
39	-0.0984172	-0.933032	0.346072	-0.249675
39	0.996302	-0.0153498	-0.0845324	-1.10298
39	0.00322913	0	-0.999995	0.0980764
39	0.00322913	0	-0.999995	0.0980764
39	0.00322913	0	-0.999995	0.0980764
39	0.00322913	0	-0.999995	0.0980764
40	0.313401	0.422951	0.850231	-0.20868
40	0.0284256	-0.998965	0.0355046	-0.359862
40	0.996723	0.00785203	-0.080509	-1.04476
40	0.00325147	0	-0.999995	0.099447
40	0.00325147	0	-0.999995	0.099447
40	0.00325147	0	-0.999995	0.099447
41	0.291136	0.325914	0.899455	-0.194231
41	0.0152504	-0.999052	0.0407667	-0.355076
41	0.998797	-0.0128688	0.0473178	-1.00363
41	-nan	-nan	-nan	nan
41	-nan	-nan	-nan	nan
41	-nan	-nan	-nan	nan
42	0.306699	0.339955	0.889025	-0.198109
42	0.0232716	-0.999155	0.0338728	-0.356556
42	0.997293	-1.14461e-07	-0.0735267	-0.948496
42	-nan	-nan	-nan	nan
42	-nan	-nan	-nan	nan
42	-nan	-nan	-nan	nan
43	0.99976	-0.0200256	-0.00885392	-0.907207
43	0.74937	-0.00745354	0.662109	-0.192268
43	0.00049019	-0.999667	0.0258196	-0.3501
43	-nan	-nan	-nan	nan
43	-nan	-nan	-nan	nan
43	-nan	-nan	-nan	nan
44	0.998295	-0.03265	-0.0483837	-0.847234
44	0.694618	-0.0123625	0.719273	-0.187855
44	0.00341417	-0.999622	0.0272835	-0.352652
44	-nan	-nan	-nan	nan
44	-nan	-nan	-nan	nan
44	-nan	-nan	-nan	nan
45	0.813971	0.0347692	0.579864	-0.199009
45	0.99737	-0.0379436	-0.0617542	-0.795247
45	-0.00735015	-0.998781	0.0488044	-0.348002
46	0.99791	-0.0189671	-0.0617727	-0.747573
46	-0.00950474	-0.999235	0.0379382	-0.346586
46	-0.00325147	0	0.999995	-0.099447
46	-0.00325147	0	0.999995	-0.099447
46	-0.00325147	0	0.999995	-0.099447
46	-0.00325147	0	0.999995	-0.099447
47	0.998852	-0.00705899	-0.0473805	-0.698245
47	0.726743	-0.0107396	0.686825	-0.190172
47	0.0201229	-0.999102	0.0372818	-0.360832
47	-nan	-nan	-nan	nan
47	-nan	-nan	-nan	nan
47	-nan	-nan	-nan	nan
48	0.999341	-0.00821301	-0.0353535	-0.646411
48	-0.313181	-0.942199	0.119076	-0.202557
48	0.577757	0.111206	0.808597	-0.205421
48	-nan	-nan	-nan	nan
48	-nan	-nan	-nan	nan
48	-nan	-nan	-nan	nan
49	0.998909	-0.0101937	-0.0455729	-0.594917
49	0.62032	-0.0121583	0.784254	-0.181419
49	0.0050045	-0.99903	0.0437453	-0.353632
49	-nan	-nan	-nan	nan
49	-nan	-nan	-nan	nan
49	-nan	-nan	-nan	nan
50	0.999058	-0.0132201	-0.0413355	-0.543287
50	0.638361	-0.00762029	0.7697	-0.183962
50	0.0222721	-0.999739	0.00507852	-0.357174
50	-nan	-nan	-nan	nan
50	-nan	-nan	-nan	nan
50	-nan	-nan	-nan	nan
51	0.999212	-0.0122723	-0.037752	-0.493262
51	0.754966	-0.00459779	0.655748	-0.192952
51	-nan	-nan	-nan	nan
51	-nan	-nan	-nan	nan
51	-nan	-nan	-nan	nan
51	-nan	-nan	-nan	nan
52	0.998729	-0.0216194	-0.0455265	-0.440532
52	0.792913	-0.00154484	0.609333	-0.195368
52	-nan	-nan	-nan	nan
52	-nan	-nan	-nan	nan
52	-nan	-nan	-nan	nan
52	-nan	-nan	-nan	nan
53	0.999145	-0.023402	-0.0340853	-0.389765
53	0.834626	-9.06514e-05	0.550817	-0.196885
53	-0.00324488	0	0.999995	-0.0990425
53	-0.00324488	0	0.999995	-0.0990425
53	-0.00324488	0	0.999995	-0.0990425
53	-0.00324488	0	0.999995	-0.0990425
54	-nan	-nan	-nan	nan
54	-nan	-nan	-nan	nan
54	-nan	-nan	-nan	nan
54	-nan	-nan	-nan	nan
54	-nan	-nan	-nan	nan
54	-nan	-nan	-nan	nan
55	-nan	-nan	-nan	nan
55	-nan	-nan	-nan	nan
55	-nan	-nan	-nan	nan
55	-nan	-nan	-nan	nan
55	-nan	-nan	-nan	nan
55	-nan	-nan	-nan	nan
56	0.657945	0.0187637	0.752832	-0.193801
56	-0.339272	-0.275596	-0.899412	0.235018
56	0.691817	0.505008	-0.516098	-0.117973
56	0.738347	0.578204	-0.347164	-0.527611
56	-0.757875	0.647853	-0.076887	0.234792
56	-0.757875	0.647853	-0.076887	0.234792
57	0.66215	0.66103	-0.352982	-0.238767
57	0.544354	0.521631	0.656947	-0.0543262
57	0.764474	0.631477	-0.129679	-1.54927
57	-0.463022	-0.386595	0.797593	0.363981
57	0.754998	0.551218	-0.355156	-0.115375
57	0.497717	0.344931	0.795802	-0.138193
58	0.274204	-0.961565	-0.014318	-0.210618
58	0.318781	-0.944629	-0.0778068	0.24804
58	0.725832	0.687131	-0.0319118	-1.33406
58	0.803697	0.586045	-0.103068	-1.49341
58	0.100606	0.0676795	0.992622	-0.0996446
58	0.100606	0.0676795	0.992622	-0.0996446
59	0.110845	-0.991062	-0.0742238	-0.230662
59	-0.00495653	-0.996295	-0.0858618	0.296742
59	0.986633	-0.0227086	-0.161365	-1.45782
59	0.00325147	0	-0.999995	0.099447
59	0.00325147	0	-0.999995	0.099447
59	0.00325147	0	-0.999995	0.099447
60	0.0912074	-0.994024	-0.0599747	-0.226942
60	0.0132948	-0.995768	-0.0909365	0.288946
60	0.985885	2.10901e-07	-0.167427	-1.42313
60	-0.263131	-0.69983	0.664079	0.135228
61	0.0713737	-0.995108	-0.068302	-0.223039
61	0.0493324	-0.99719	-0.0563839	0.278579
61	0.986826	-0.0198119	-0.160567	-1.35596
61	-0.291181	-0.753365	0.589623	0.160097
62	0.0861142	-0.994266	-0.0633975	-0.225394
62	0.0080039	-0.999073	-0.0422957	0.295265
62	0.095039	-0.762554	0.639905	-0.0557693
62	0.774887	0.60862	-0.170679	-0.677028
62	-0.296028	-0.743169	0.600056	0.162744
62	0.730138	0.498276	-0.467568	-0.917881
