3	32	167	170
3	17	167	170
3	2	167	170
3	-12	167	170
3	-27	167	170
3	-42	167	170
3	-57	167	170
3	-72	167	170
3	-87	167	170
3	-102	167	170
3	-117	167	170
3	-132	167	170
3	-147	167	170
3	-162	167	170
3	-177	167	170
3	-192	167	170
3	-207	167	170
3	-222	167	170
3	-237	167	170
3	-252	167	170
3	-267	167	170
3	-282	167	170
3	-297	167	170
3	-312	167	170
3	-327	167	170
3	-342	167	170
3	-357	167	165
3	-372	168	165
3	-387	167	169
3	-402	169	169
3	-417	361	167
3	-432	361	-1
3	-447	361	-1
3	-462	361	-1
3	-477	361	-1
3	-492	361	-1
3	-507	361	-1
3	-522	361	-1
3	-537	361	-1
3	-552	361	-1
3	-567	361	-1
4	632	361	-1
4	617	361	-1
4	602	361	-1
4	587	361	-1
4	572	361	-1
4	557	361	-1
4	542	361	-1
4	527	361	-1
4	512	361	-1
4	497	361	-1
4	482	361	-1
4	467	361	-1
4	452	361	-1
4	437	361	-1
4	422	361	-1
4	407	361	-1
4	392	361	-1
4	377	361	123
4	362	127	125
4	347	126	124
4	332	125	128
4	317	125	128
4	302	125	128
4	287	125	128
4	272	125	128
4	257	125	128
4	242	125	128
4	227	125	128
4	212	125	128
4	197	125	128
4	182	125	128
4	167	125	128
4	152	125	128
4	137	125	128
4	122	125	128
4	107	125	128
4	92	125	128
4	77	125	128
4	62	125	128
4	47	125	128
4	32	125	128
4	17	125	128
4	2	125	128
4	-12	125	128
4	-27	125	128
4	-42	125	128
4	-57	125	128
4	-72	125	128
4	-87	125	128
4	-102	125	128
4	-117	125	128
4	-132	125	128
4	-147	125	128
4	-162	125	128
4	-177	125	128
4	-192	125	128
4	-207	125	128
4	-222	125	128
4	-237	125	128
4	-252	125	128
4	-267	125	128
4	-282	125	128
4	-297	125	128
4	-312	125	128
4	-327	125	128
4	-342	126	127
4	-357	125	127
4	-372	128	126
4	-387	126	-1
4	-402	128	-1
4	-417	361	-1
4	-432	361	-1
4	-447	361	-1
4	-462	361	-1
4	-477	361	-1
4	-492	361	-1
4	-507	361	-1
4	-522	361	-1
4	-537	361	-1
4	-552	361	-1
4	-567	361	-1
5	632	361	-1
5	617	361	-1
5	602	361	-1
5	587	361	-1
5	572	361	-1
5	557	361	-1
5	542	361	-1
5	527	361	-1
5	512	361	-1
5	497	361	-1
5	482	361	-1
5	467	361	-1
5	452	361	-1
5	437	361	-1
5	422	361	-1
5	407	361	-1
5	392	361	-1
5	377	361	98
5	362	97	-1
5	347	101	96
5	332	101	96
5	317	97	99
5	302	97	99
5	287	98	99
5	272	98	99
5	257	97	99
5	242	98	99
5	227	98	99
5	212	97	99
5	197	101	99
5	182	97	99
5	167	98	99
5	152	98	99
5	137	97	99
5	122	101	99
5	107	97	99
5	92	98	99
5	77	97	99
5	62	101	99
5	47	101	99
5	32	101	99
5	17	98	99
5	2	98	99
5	-12	98	99
5	-27	97	99
5	-42	101	99
5	-57	98	99
5	-72	98	99
5	-87	101	99
5	-102	98	99
5	-117	98	99
5	-132	98	99
5	-147	98	99
5	-162	98	99
5	-177	98	99
5	-192	97	99
5	-207	98	99
5	-222	98	99
5	-237	98	99
5	-252	99	99
5	-267	97	99
5	-282	98	99
5	-297	98	99
5	-312	98	99
5	-327	98	99
5	-342	99	97
5	-357	361	-1
5	-372	99	-1
5	-387	361	-1
5	-402	361	-1
5	-417	361	-1
5	-432	361	-1
5	-447	361	-1
5	-462	361	-1
5	-477	361	-1
5	-492	361	-1
5	-507	361	-1
5	-522	361	-1
5	-537	361	-1
5	-552	361	-1
5	-567	361	-1
6	632	361	-1
6	617	361	-1
6	602	361	-1
6	587	361	-1
6	572	361	-1
6	557	361	-1
6	542	361	-1
6	527	361	-1
6	512	361	-1
6	497	361	-1
6	482	361	-1
6	467	361	-1
6	452	361	-1
6	437	361	-1
6	422	361	-1
6	407	361	-1
6	392	361	-1
6	377	361	-1
6	362	361	-1
6	347	361	79
6	332	80	80
6	317	80	78
6	302	80	81
6	287	80	81
6	272	80	81
6	257	80	81
6	242	80	81
6	227	80	81
6	212	80	81
6	197	80	81
6	182	80	81
6	167	80	81
6	152	80	81
6	137	80	81
6	122	80	81
6	107	80	81
6	92	80	81
6	77	80	81
6	62	80	81
6	47	80	81
6	32	80	81
6	17	80	81
6	2	80	81
6	-12	80	81
6	-27	80	81
6	-42	80	81
6	-57	80	81
6	-72	80	81
6	-87	80	81
6	-102	80	81
6	-117	80	81
6	-132	80	81
6	-147	80	81
6	-162	80	81
6	-177	80	81
6	-192	80	81
6	-207	80	81
6	-222	80	81
6	-237	80	81
6	-252	80	81
6	-267	80	81
6	-282	80	81
6	-297	80	81
6	-312	80	81
6	-327	81	79
6	-342	361	79
6	-357	361	-1
6	-372	361	-1
6	-387	361	-1
6	-402	361	-1
6	-417	361	-1
6	-432	361	-1
6	-447	361	-1
6	-462	361	-1
6	-477	361	-1
6	-492	361	-1
6	-507	361	-1
6	-522	361	-1
6	-537	361	-1
6	-552	361	-1
6	-567	361	-1
7	632	361	-1
7	617	361	-1
7	602	361	-1
7	587	361	-1
7	572	361	-1
7	557	361	-1
7	542	361	-1
7	527	361	-1
7	512	361	-1
7	497	361	-1
7	482	361	-1
7	467	361	-1
7	452	361	-1
7	437	361	-1
7	422	361	-1
7	407	361	-1
7	392	361	-1
7	377	361	-1
7	362	70	-1
7	347	361	-1
7	332	361	68
7	317	68	69
7	302	68	69
7	287	68	69
7	272	68	69
7	257	68	69
7	242	68	69
7	227	68	69
7	212	68	69
7	197	68	69
7	182	68	69
7	167	68	69
7	152	68	69
7	137	68	69
7	122	68	69
7	107	68	69
7	92	68	69
7	77	68	69
7	62	68	69
7	47	68	69
7	32	68	69
7	17	68	69
7	2	68	69
7	-12	68	69
7	-27	68	69
7	-42	68	69
7	-57	68	69
7	-72	68	69
7	-87	68	69
7	-102	68	69
7	-117	68	69
7	-132	68	69
7	-147	68	69
7	-162	68	69
7	-177	68	69
7	-192	68	69
7	-207	68	69
7	-222	68	69
7	-237	68	69
7	-252	68	69
7	-267	68	69
7	-282	68	69
7	-297	68	69
7	-312	68	66
7	-327	70	68
7	-342	361	-1
7	-357	361	-1
7	-372	361	-1
7	-387	361	-1
7	-402	361	-1
7	-417	361	-1
7	-432	361	-1
7	-447	361	-1
7	-462	361	-1
7	-477	361	-1
7	-492	361	-1
7	-507	361	-1
7	-522	361	-1
7	-537	361	-1
7	-552	361	-1
7	-567	361	-1
8	632	361	-1
8	617	361	-1
8	602	361	-1
8	587	361	-1
8	572	361	-1
8	557	361	-1
8	542	361	-1
8	527	361	-1
8	512	361	-1
8	497	361	-1
8	482	361	-1
8	467	361	-1
8	452	361	-1
8	437	361	-1
8	422	361	-1
8	407	361	-1
8	392	361	-1
8	377	361	-1
8	362	361	-1
8	347	361	-1
8	332	361	-1
8	317	63	62
8	302	61	62
8	287	61	62
8	272	61	62
8	257	61	62
8	242	61	62
8	227	61	62
8	212	61	62
8	197	61	59
8	182	61	62
8	167	61	62
8	152	61	62
8	137	61	62
8	122	61	62
8	107	61	62
8	92	61	62
8	77	61	62
8	62	61	62
8	47	61	62
8	32	61	62
8	17	61	62
8	2	61	62
8	-12	61	62
8	-27	61	62
8	-42	61	62
8	-57	61	62
8	-72	61	62
8	-87	61	62
8	-102	61	62
8	-117	61	62
8	-132	61	62
8	-147	61	62
8	-162	61	62
8	-177	61	62
8	-192	61	62
8	-207	61	62
8	-222	61	62
8	-237	61	62
8	-252	61	62
8	-267	61	62
8	-282	61	62
8	-297	61	62
8	-312	62	59
8	-327	361	60
8	-342	361	-1
8	-357	361	-1
8	-372	361	-1
8	-387	361	-1
8	-402	361	-1
8	-417	361	-1
8	-432	361	-1
8	-447	361	-1
8	-462	361	-1
8	-477	361	-1
8	-492	361	-1
8	-507	361	-1
8	-522	361	-1
8	-537	361	-1
8	-552	361	-1
8	-567	361	-1
9	632	361	-1
9	617	361	-1
9	602	361	-1
9	587	361	-1
9	572	361	-1
9	557	361	-1
9	542	361	-1
9	527	361	-1
9	512	361	-1
9	497	361	-1
9	482	361	-1
9	467	361	-1
9	452	361	-1
9	437	361	-1
9	422	361	-1
9	407	361	-1
9	392	361	-1
9	377	361	-1
9	362	361	-1
9	347	361	-1
9	332	361	54
9	317	57	53
9	302	55	56
9	287	55	56
9	272	55	56
9	257	55	56
9	242	55	56
9	227	55	56
9	212	55	56
9	197	55	56
9	182	55	56
9	167	55	56
9	152	55	56
9	137	55	56
9	122	55	56
9	107	55	56
9	92	55	56
9	77	55	56
9	62	55	56
9	47	55	56
9	32	55	56
9	17	55	56
9	2	55	56
9	-12	55	56
9	-27	55	56
9	-42	55	56
9	-57	55	56
9	-72	55	56
9	-87	55	56
9	-102	55	56
9	-117	55	56
9	-132	55	56
9	-147	55	56
9	-162	55	56
9	-177	55	56
9	-192	55	56
9	-207	55	56
9	-222	55	56
9	-237	55	56
9	-252	55	56
9	-267	55	56
9	-282	55	56
9	-297	55	56
9	-312	58	56
9	-327	56	-1
9	-342	361	54
9	-357	361	-1
9	-372	361	-1
9	-387	361	-1
9	-402	361	-1
9	-417	361	-1
9	-432	361	-1
9	-447	361	-1
9	-462	361	-1
9	-477	361	-1
9	-492	361	-1
9	-507	361	-1
9	-522	361	-1
9	-537	361	-1
9	-552	361	-1
9	-567	361	-1
10	632	361	-1
10	617	361	-1
10	602	361	-1
10	587	361	-1
10	572	361	-1
10	557	361	-1
10	542	361	-1
10	527	361	-1
10	512	361	-1
10	497	361	-1
10	482	361	-1
10	467	361	-1
10	452	361	-1
10	437	361	-1
10	422	361	-1
10	407	361	-1
10	392	361	-1
10	377	361	-1
10	362	361	-1
10	347	361	-1
10	332	361	-1
10	317	51	49
10	302	53	49
10	287	53	49
10	272	53	49
10	257	53	49
10	242	53	49
10	227	53	49
10	212	53	49
10	197	53	49
10	182	53	49
10	167	53	49
10	152	53	49
10	137	53	49
10	122	53	49
10	107	53	49
10	92	53	49
10	77	53	49
10	62	53	49
10	47	53	49
10	32	53	49
10	17	53	49
10	2	53	49
10	-12	53	49
10	-27	53	49
10	-42	53	49
10	-57	53	49
10	-72	53	49
10	-87	53	49
10	-102	53	49
10	-117	53	49
10	-132	53	49
10	-147	53	49
10	-162	53	49
10	-177	53	49
10	-192	53	49
10	-207	53	49
10	-222	53	49
10	-237	53	49
10	-252	53	49
10	-267	53	49
10	-282	53	49
10	-297	53	49
10	-312	53	50
10	-327	361	-1
10	-342	361	-1
10	-357	361	-1
10	-372	361	-1
10	-387	361	-1
10	-402	361	-1
10	-417	361	-1
10	-432	361	-1
10	-447	361	-1
10	-462	361	-1
10	-477	361	-1
10	-492	361	-1
10	-507	361	-1
10	-522	361	-1
10	-537	361	-1
10	-552	361	-1
10	-567	361	-1
11	632	361	-1
11	617	361	-1
11	602	361	-1
11	587	361	-1
11	572	361	-1
11	557	361	-1
11	542	361	-1
11	527	361	-1
11	512	361	-1
11	497	361	-1
11	482	361	-1
11	467	361	-1
11	452	361	-1
11	437	361	-1
11	422	361	-1
11	407	361	-1
11	392	361	-1
11	377	361	-1
11	362	361	-1
11	347	361	-1
11	332	361	-1
11	317	361	46
11	302	49	45
11	287	49	45
11	272	49	45
11	257	49	45
11	242	49	45
11	227	49	45
11	212	49	45
11	197	49	45
11	182	49	45
11	167	49	45
11	152	49	45
11	137	49	45
11	122	49	45
11	107	49	45
11	92	49	45
11	77	49	45
11	62	49	45
11	47	49	45
11	32	49	45
11	17	49	45
11	2	49	45
11	-12	49	45
11	-27	49	45
11	-42	49	45
11	-57	49	45
11	-72	49	45
11	-87	49	45
11	-102	49	45
11	-117	49	45
11	-132	49	45
11	-147	49	45
11	-162	49	45
11	-177	49	45
11	-192	49	45
11	-207	49	45
11	-222	49	45
11	-237	49	45
11	-252	49	45
11	-267	49	45
11	-282	49	45
11	-297	49	45
11	-312	48	45
11	-327	361	46
11	-342	361	-1
11	-357	361	-1
11	-372	361	-1
11	-387	361	-1
11	-402	361	-1
11	-417	361	-1
11	-432	361	-1
11	-447	361	-1
11	-462	361	-1
11	-477	361	-1
11	-492	361	-1
11	-507	361	-1
11	-522	361	-1
11	-537	361	-1
11	-552	361	-1
11	-567	361	-1
12	632	361	-1
12	617	361	-1
12	602	361	-1
12	587	361	-1
12	572	361	-1
12	557	361	-1
12	542	361	-1
12	527	361	-1
12	512	361	-1
12	497	361	-1
12	482	361	-1
12	467	361	-1
12	452	361	-1
12	437	361	-1
12	422	361	-1
12	407	361	-1
12	392	361	-1
12	377	361	-1
12	362	361	-1
12	347	361	-1
12	332	361	-1
12	317	43	-1
12	302	43	43
12	287	43	44
12	272	43	44
12	257	43	44
12	242	43	44
12	227	43	44
12	212	43	42
12	197	43	41
12	182	43	44
12	167	43	44
12	152	43	44
12	137	43	44
12	122	43	44
12	107	43	44
12	92	43	44
12	77	43	44
12	62	43	44
12	47	43	44
12	32	43	44
12	17	43	44
12	2	43	44
12	-12	43	44
12	-27	43	44
12	-42	43	44
12	-57	43	44
12	-72	43	44
12	-87	43	44
12	-102	43	44
12	-117	43	44
12	-132	43	44
12	-147	43	44
12	-162	43	44
12	-177	43	44
12	-192	43	44
12	-207	43	44
12	-222	43	44
12	-237	43	44
12	-252	43	44
12	-267	43	44
12	-282	43	44
12	-297	43	44
12	-312	361	42
12	-327	361	-1
12	-342	361	-1
12	-357	361	-1
12	-372	361	-1
12	-387	361	-1
12	-402	361	-1
12	-417	361	-1
12	-432	361	-1
12	-447	361	-1
12	-462	361	-1
12	-477	361	-1
12	-492	361	-1
12	-507	361	-1
12	-522	361	-1
12	-537	361	-1
12	-552	361	-1
12	-567	361	-1
13	632	361	-1
13	617	361	-1
13	602	361	-1
13	587	361	-1
13	572	361	-1
13	557	361	-1
13	542	361	-1
13	527	361	-1
13	512	361	-1
13	497	361	-1
13	482	361	-1
13	467	361	-1
13	452	361	-1
13	437	361	-1
13	422	361	-1
13	407	361	-1
13	392	361	-1
13	377	361	-1
13	362	361	-1
13	347	361	-1
13	332	361	-1
13	317	361	40
13	302	43	39
13	287	43	39
13	272	43	39
13	257	43	39
13	242	43	39
13	227	43	39
13	212	43	39
13	197	43	39
13	182	43	39
13	167	43	39
13	152	43	39
13	137	43	39
13	122	43	39
13	107	43	39
13	92	43	39
13	77	43	39
13	62	43	39
13	47	43	39
13	32	43	39
13	17	43	39
13	2	43	39
13	-12	43	39
13	-27	43	39
13	-42	43	39
13	-57	43	39
13	-72	43	39
13	-87	43	39
13	-102	43	39
13	-117	43	39
13	-132	43	39
13	-147	43	39
13	-162	43	39
13	-177	43	39
13	-192	43	39
13	-207	43	39
13	-222	43	39
13	-237	43	39
13	-252	43	39
13	-267	43	39
13	-282	43	39
13	-297	43	39
13	-312	361	-1
13	-327	361	-1
13	-342	361	-1
13	-357	361	-1
13	-372	361	-1
13	-387	361	-1
13	-402	361	-1
13	-417	361	-1
13	-432	361	-1
13	-447	361	-1
13	-462	361	-1
13	-477	361	-1
13	-492	361	-1
13	-507	361	-1
13	-522	361	-1
13	-537	361	-1
13	-552	361	-1
13	-567	361	-1
14	632	361	-1
14	617	361	-1
14	602	361	-1
14	587	361	-1
14	572	361	-1
14	557	361	-1
14	542	361	-1
14	527	361	-1
14	512	361	-1
14	497	361	-1
14	482	361	-1
14	467	361	-1
14	452	361	-1
14	437	361	-1
14	422	361	-1
14	407	361	-1
14	392	361	-1
14	377	361	-1
14	362	361	-1
14	347	361	-1
14	332	361	-1
14	317	361	-1
14	302	40	36
14	287	40	36
14	272	40	36
14	257	40	36
14	242	40	36
14	227	40	36
14	212	40	36
14	197	40	36
14	182	40	36
14	167	40	36
14	152	40	36
14	137	40	36
14	122	40	36
14	107	40	36
14	92	40	36
14	77	40	36
14	62	40	36
14	47	40	36
14	32	40	36
14	17	40	36
14	2	40	36
14	-12	40	36
14	-27	40	36
14	-42	40	36
14	-57	40	36
14	-72	40	36
14	-87	40	36
14	-102	40	36
14	-117	40	36
14	-132	40	36
14	-147	40	36
14	-162	40	36
14	-177	40	36
14	-192	40	36
14	-207	40	36
14	-222	40	36
14	-237	40	36
14	-252	40	36
14	-267	40	36
14	-282	40	36
14	-297	40	36
14	-312	39	-1
14	-327	361	-1
14	-342	361	-1
14	-357	361	-1
14	-372	361	-1
14	-387	361	-1
14	-402	361	-1
14	-417	361	-1
14	-432	361	-1
14	-447	361	-1
14	-462	361	-1
14	-477	361	-1
14	-492	361	-1
14	-507	361	-1
14	-522	361	-1
14	-537	361	-1
14	-552	361	-1
14	-567	361	-1
15	632	361	-1
15	617	361	-1
15	602	361	-1
15	587	361	-1
15	572	361	-1
15	557	361	-1
15	542	361	-1
15	527	361	-1
15	512	361	-1
15	497	361	-1
15	482	361	-1
15	467	361	-1
15	452	361	-1
15	437	361	-1
15	422	361	-1
15	407	361	-1
15	392	361	-1
15	377	361	-1
15	362	361	-1
15	347	361	-1
15	332	361	-1
15	317	361	-1
15	302	38	34
15	287	38	34
15	272	38	34
15	257	38	34
15	242	38	34
15	227	38	34
15	212	38	34
15	197	38	34
15	182	38	34
15	167	38	34
15	152	38	34
15	137	38	34
15	122	38	34
15	107	38	34
15	92	38	34
15	77	38	34
15	62	38	34
15	47	38	34
15	32	38	34
15	17	38	34
15	2	38	34
15	-12	38	34
15	-27	38	34
15	-42	38	34
15	-57	38	34
15	-72	38	34
15	-87	38	34
15	-102	38	34
15	-117	38	34
15	-132	38	34
15	-147	38	34
15	-162	38	34
15	-177	38	34
15	-192	38	34
15	-207	38	34
15	-222	38	34
15	-237	38	34
15	-252	38	34
15	-267	38	34
15	-282	38	34
15	-297	38	34
15	-312	36	-1
15	-327	361	-1
15	-342	361	-1
15	-357	361	-1
15	-372	361	-1
15	-387	361	-1
15	-402	361	-1
15	-417	361	-1
15	-432	361	-1
15	-447	361	-1
15	-462	361	-1
15	-477	361	-1
15	-492	361	-1
15	-507	361	-1
15	-522	361	-1
15	-537	361	-1
15	-552	361	-1
15	-567	361	-1
16	632	361	-1
16	617	361	-1
16	602	361	-1
16	587	361	-1
16	572	361	-1
16	557	361	-1
16	542	361	-1
16	527	361	-1
16	512	361	-1
16	497	361	-1
16	482	361	-1
16	467	361	-1
16	452	361	-1
16	437	361	-1
16	422	361	-1
16	407	361	-1
16	392	361	-1
16	377	361	-1
16	362	361	-1
16	347	361	-1
16	332	361	-1
16	317	361	-1
16	302	35	32
16	287	36	32
16	272	36	32
16	257	36	32
16	242	36	32
16	227	36	32
16	212	36	32
16	197	36	32
16	182	36	32
16	167	36	32
16	152	36	32
16	137	36	32
16	122	36	32
16	107	36	32
16	92	36	32
16	77	36	32
16	62	36	32
16	47	36	32
16	32	36	32
16	17	36	32
16	2	36	32
16	-12	36	32
16	-27	36	32
16	-42	36	32
16	-57	36	32
16	-72	36	32
16	-87	36	32
16	-102	36	32
16	-117	36	32
16	-132	36	32
16	-147	36	32
16	-162	36	32
16	-177	36	32
16	-192	36	32
16	-207	36	32
16	-222	36	32
16	-237	36	32
16	-252	36	32
16	-267	36	32
16	-282	36	32
16	-297	36	32
16	-312	361	-1
16	-327	361	-1
16	-342	361	-1
16	-357	361	-1
16	-372	361	-1
16	-387	361	-1
16	-402	361	-1
16	-417	361	-1
16	-432	361	-1
16	-447	361	-1
16	-462	361	-1
16	-477	361	-1
16	-492	361	-1
16	-507	361	-1
16	-522	361	-1
16	-537	361	-1
16	-552	361	-1
16	-567	361	-1
17	632	361	-1
17	617	361	-1
17	602	361	-1
17	587	361	-1
17	572	361	-1
17	557	361	-1
17	542	361	-1
17	527	361	-1
17	512	361	-1
17	497	361	-1
17	482	361	-1
17	467	361	-1
17	452	361	-1
17	437	361	-1
17	422	361	-1
17	407	361	-1
17	392	361	-1
17	377	361	-1
17	362	361	-1
17	347	361	-1
17	332	361	-1
17	317	361	-1
17	302	34	31
17	287	34	30
17	272	34	30
17	257	34	30
17	242	34	30
17	227	34	30
17	212	34	30
17	197	34	30
17	182	34	30
17	167	34	30
17	152	34	30
17	137	34	30
17	122	34	30
17	107	34	30
17	92	34	30
17	77	34	30
17	62	34	30
17	47	34	30
17	32	34	30
17	17	34	30
17	2	34	30
17	-12	34	30
17	-27	34	30
17	-42	34	30
17	-57	34	30
17	-72	34	30
17	-87	34	30
17	-102	34	30
17	-117	34	30
17	-132	34	30
17	-147	34	30
17	-162	34	30
17	-177	34	30
17	-192	34	30
17	-207	34	30
17	-222	34	30
17	-237	34	30
17	-252	34	30
17	-267	34	30
17	-282	34	30
17	-297	34	30
17	-312	32	-1
17	-327	361	-1
17	-342	361	-1
17	-357	361	-1
17	-372	361	-1
17	-387	361	-1
17	-402	361	-1
17	-417	361	-1
17	-432	361	-1
17	-447	361	-1
17	-462	361	-1
17	-477	361	-1
17	-492	361	-1
17	-507	361	-1
17	-522	361	-1
17	-537	361	-1
17	-552	361	-1
17	-567	361	-1
18	632	361	-1
18	617	361	-1
18	602	361	-1
18	587	361	-1
18	572	361	-1
18	557	361	-1
18	542	361	-1
18	527	361	-1
18	512	361	-1
18	497	361	-1
18	482	361	-1
18	467	361	-1
18	452	361	-1
18	437	361	-1
18	422	361	-1
18	407	361	-1
18	392	361	-1
18	377	361	-1
18	362	361	-1
18	347	361	-1
18	332	361	-1
18	317	361	-1
18	302	361	31
18	287	30	31
18	272	30	31
18	257	30	31
18	242	30	31
18	227	33	31
18	212	30	31
18	197	30	29
18	182	33	29
18	167	33	29
18	152	30	31
18	137	33	29
18	122	30	31
18	107	33	31
18	92	33	29
18	77	30	29
18	62	30	29
18	47	30	31
18	32	30	31
18	17	30	31
18	2	33	29
18	-12	33	31
18	-27	33	31
18	-42	30	31
18	-57	30	31
18	-72	30	30
18	-87	30	29
18	-102	30	29
18	-117	33	28
18	-132	30	30
18	-147	30	29
18	-162	33	28
18	-177	30	31
18	-192	33	29
18	-207	30	29
18	-222	33	29
18	-237	30	29
18	-252	33	31
18	-267	33	30
18	-282	30	31
18	-297	30	29
18	-312	361	-1
18	-327	361	-1
18	-342	361	-1
18	-357	361	-1
18	-372	361	-1
18	-387	361	-1
18	-402	361	-1
18	-417	361	-1
18	-432	361	-1
18	-447	361	-1
18	-462	361	-1
18	-477	361	-1
18	-492	361	-1
18	-507	361	-1
18	-522	361	-1
18	-537	361	-1
18	-552	361	-1
18	-567	361	-1
19	632	361	-1
19	617	361	-1
19	602	361	-1
19	587	361	-1
19	572	361	-1
19	557	361	-1
19	542	361	-1
19	527	361	-1
19	512	361	-1
19	497	361	-1
19	482	361	-1
19	467	361	-1
19	452	361	-1
19	437	361	-1
19	422	361	-1
19	407	361	-1
19	392	361	-1
19	377	361	-1
19	362	361	-1
19	347	361	-1
19	332	361	-1
19	317	361	-1
19	302	30	27
19	287	31	27
19	272	31	27
19	257	31	27
19	242	31	27
19	227	31	27
19	212	31	27
19	197	31	27
19	182	31	27
19	167	31	27
19	152	31	27
19	137	31	27
19	122	31	27
19	107	31	27
19	92	31	27
19	77	31	27
19	62	31	27
19	47	31	27
19	32	31	27
19	17	31	27
19	2	31	27
19	-12	31	27
19	-27	31	27
19	-42	31	27
19	-57	31	27
19	-72	31	27
19	-87	31	27
19	-102	31	27
19	-117	31	27
19	-132	31	27
19	-147	31	27
19	-162	31	27
19	-177	31	27
19	-192	31	27
19	-207	31	27
19	-222	31	27
19	-237	31	27
19	-252	31	27
19	-267	31	27
19	-282	31	27
19	-297	30	27
19	-312	30	-1
19	-327	361	-1
19	-342	361	-1
19	-357	361	-1
19	-372	361	-1
19	-387	361	-1
19	-402	361	-1
19	-417	361	-1
19	-432	361	-1
19	-447	361	-1
19	-462	361	-1
19	-477	361	-1
19	-492	361	-1
19	-507	361	-1
19	-522	361	-1
19	-537	361	-1
19	-552	361	-1
19	-567	361	-1
20	632	361	-1
20	617	361	-1
20	602	361	-1
20	587	361	-1
20	572	361	-1
20	557	361	-1
20	542	361	-1
20	527	361	-1
20	512	361	-1
20	497	361	-1
20	482	361	-1
20	467	361	-1
20	452	361	-1
20	437	361	-1
20	422	361	-1
20	407	361	-1
20	392	361	-1
20	377	361	-1
20	362	361	-1
20	347	361	-1
20	332	361	-1
20	317	361	-1
20	302	30	27
20	287	30	26
20	272	30	26
20	257	30	26
20	242	30	26
20	227	30	26
20	212	30	26
20	197	30	26
20	182	30	26
20	167	30	26
20	152	30	26
20	137	30	26
20	122	30	26
20	107	30	26
20	92	30	26
